,STOPPOINTID,LAT,LNG,LOCATION
2455,2662,53.3367935,-6.370097200000001,Cherry Orchard
2456,2906,53.338927,-6.3733568,Cherry Orchard
2457,2907,53.3402553,-6.3721727,Cherry Orchard
2458,2908,53.3396951,-6.3673585,Cherry Orchard
2459,2909,53.33740919999999,-6.373722699999999,Cherry Orchard
2460,326,53.34654080000001,-6.2605228,Temple Bar
2461,226,53.3911406,-6.262200499999999,Whitehall
2462,227,53.3911447,-6.2513739,Whitehall
2463,228,53.3918633,-6.259735499999999,Santry
2464,229,53.3914131,-6.256529599999999,Santry
2465,230,53.38988209999999,-6.249070499999999,Whitehall
2466,4097,43.0434136,-2.6539137,48210 Otxandio
2467,4103,53.1927305,-6.181897699999999,Knocksink
2468,4104,53.19323300000001,-6.1857433,Knocksink
2469,4105,53.1953216,-6.191717499999998,Parknasilloge
2470,4106,53.19619970000001,-6.192833299999999,Parknasilloge
2471,4183,53.2070352,-6.1145475,Little Bray
2472,4184,53.2051713,-6.1193095,Bray Commons
2473,4185,53.20318630000001,-6.121963900000001,Old Connaught
2474,4186,53.198218,-6.130975,Killarney
2475,4187,53.19272890000001,-6.1365746,Kilbride
2476,4188,43.357988,-2.998938700000001,48640 Berango
2477,4189,53.1901385,-6.141611699999999,Springfield
2478,4190,53.1919808,-6.159098899999999,Cookstown
2479,4584,53.2010484,-6.127399500000001,Bray Commons
2480,6139,53.1954246,-6.195888999999999,Parknasilloge
2481,1184,53.3507698,-6.2538992,Mountjoy
2482,1202,53.39250139999999,-6.193429099999999,Priorswood
2483,1203,53.39670810000001,-6.187531600000001,Priorswood
2484,1205,53.40150260000001,-6.181858200000001,Priorswood
2485,1206,53.4082021,-6.177947400000001,Balgriffin
2486,1207,53.410726,-6.179012799999999,Balgriffin
2487,1208,45.09012599999999,7.688933699999998,10155 Turin
2488,1209,53.4142982,-6.178679699999999,Saintdoolaghs
2489,1210,53.4190329,-6.1773639,Saintdoolaghs
2490,3575,53.4232324,-6.176326499999999,Kinsealy
2491,3576,53.4293152,-6.1779473,Abbeyville
2492,3648,53.4378138,-6.1770869,Streamstown Wood
2493,3649,53.4359626,-6.185369400000002,Streamstown Wood
2494,3650,33.582985,-84.507663,Union City
2495,3651,53.4461589,-6.200111100000001,Drinan
2496,3652,53.4461589,-6.200111100000001,Drinan
2497,3653,53.4486516,-6.204509,Barrysparks
2498,3654,53.4510491,-6.206498699999999,Commons East
2499,5084,53.4519953,-6.210855599999999,Commons East
2500,6359,53.4602431,-6.216050999999999,Townparks
2501,7189,53.4608553,-6.210106499999998,Mantua
2502,7328,44.764473,-63.67710099999999,Lower Sackville
2503,2037,53.293755,-6.134397,Dún Laoghaire
2504,3046,53.29193779999999,-6.135129099999999,Dún Laoghaire
2505,3048,53.28843609999999,-6.127038799999998,Glasthule
2506,3049,53.293755,-6.134397,Dún Laoghaire
2507,3050,N/A,N/A,N/A
2508,3051,53.26491909999999,-6.115072599999999,Scalpwilliam
2509,3052,53.2859134,-6.1149071,Sandycove
2510,3053,53.26491909999999,-6.115072599999999,Scalpwilliam
2511,3054,N/A,N/A,N/A
2512,3055,53.2818671,-6.106904299999999,Glenageary
2513,3056,53.26491909999999,-6.115072599999999,Scalpwilliam
2514,6103,53.2809964,-6.138287099999999,Glenageary
2515,7554,53.2827525,-6.1440248,Honeypark
2516,7640,53.24335980000001,-6.140657199999999,Cherrywood
2517,3980,53.3729384,-6.5891609,Greenfield
2518,3981,53.381898,-6.590079299999999,Maynooth
2519,3982,53.3821239,-6.5855598,Maynooth
2520,3983,53.3779668,-6.5527907,Donaghmore
2521,3985,53.37400909999999,-6.527265799999999,Collinstown
2522,3986,53.3737618,-6.5247493,Collinstown
2523,3987,53.36509059999999,-6.514951499999999,Easton
2524,3989,53.369497,-6.5059025,Leixlip
2525,3990,53.369497,-6.5059025,Leixlip
2526,1212,53.4205603,-6.176741799999999,Bohammer
2527,1213,53.4175012,-6.177715299999998,Saintdoolaghs
2528,1214,53.4142982,-6.178679699999999,Saintdoolaghs
2529,1215,53.41339439999999,-6.178943899999999,Saintdoolaghs
2530,1216,53.41032509999999,-6.1786539,Balgriffin
2531,1217,N/A,N/A,N/A
2532,1218,53.3997059,-6.1842809,Donaghmede
2533,1270,53.396497,-6.187229599999999,Donaghmede
2534,1272,53.3928824,-6.191879199999999,Donaghmede
2535,1273,53.3911092,-6.1952773,Donaghmede
2536,1274,53.3889388,-6.197970199999999,Donaghmede
2537,1275,N/A,N/A,N/A
2538,1276,53.38433060000001,-6.202915399999999,Donaghmede
2539,3573,53.4260766,-6.176581000000001,Kinsealy
2540,3605,N/A,N/A,N/A
2541,3606,53.4349292,-6.130039099999999,Carrickhill
2542,3607,N/A,N/A,N/A
2543,3629,53.4355147,-6.153223100000001,Sainthelens
2544,3630,53.4384604,-6.151906200000001,Sainthelens
2545,3631,53.44196609999999,-6.151347500000001,Malahide
2546,3632,53.4444198,-6.1525056,Malahide
2547,3633,53.4483949,-6.153236399999999,Malahide
2548,3634,53.4504504,-6.155018,Malahide
2549,3635,53.4496402,-6.160529899999999,Malahide
2550,3636,53.4493962,-6.162211500000001,Malahide
2551,3639,53.4454108,-6.173103200000001,Malahide Demesne
2552,3644,53.44313409999999,-6.173836699999999,Mabestown
2553,3645,53.4405343,-6.176308100000001,Mabestown
2554,3646,53.4391158,-6.177001100000001,Mabestown
2555,3647,53.43215960000001,-6.177042999999999,Abbeyville
2556,3661,35.02317999999999,-85.24410999999999,Chattanooga
2557,3662,53.4232324,-6.176326499999999,Kinsealy
2558,4331,53.3916939,-6.1161922,Burrow
2559,4339,53.452661,-6.183426,Yellow Walls
2560,4563,53.2948872,-6.1349027,Dún Laoghaire
2561,5081,53.4483369,-6.179903500000001,Yellow Walls
2562,5082,53.44719749999999,-6.176504399999999,Malahide Demesne
2563,6051,53.4347569,-6.1379938,Carrickhill
2564,6053,53.4341191,-6.1432144,Sainthelens
2565,7327,53.43400820000001,-6.150549099999999,Sainthelens
2566,7537,30.330224,-97.68834199999999,Austin
2567,7538,-27.51482399999999,-48.51315699999999,Santo Antônio de Lisboa
2568,7539,40.0424199,-82.8645118,Gahanna
2569,7616,53.4495775,-6.183463999999999,Yellow Walls
2570,905,53.4515617,-6.170369799999999,Malahide Demesne
2571,291,53.3489359,-6.256887999999999,North City
2572,4800,53.3975302,-6.1477545,Stapolin
2573,4804,53.3985247,-6.1599687,Donaghmede
2574,5154,53.3982344,-6.1568833,Donaghmede
2575,5157,53.398165,-6.1538528,Donaghmede
2576,621,53.350386,-6.256203199999999,North City
2577,654,53.3792101,-6.177020999999999,Clontarf East
2578,655,53.37773869999999,-6.175430400000001,Clontarf East
2579,656,53.37647020000001,-6.177709200000001,Clontarf East
2580,657,53.3755454,-6.178951100000001,Clontarf East
2581,658,53.37498,-6.1831386,Clontarf East
2582,659,53.3752374,-6.1858782,Clontarf East
2583,738,53.39760039999999,-6.161813200000001,Donaghmede
2584,739,53.39514510000001,-6.1634679,Donaghmede
2585,740,53.39318119999999,-6.1669079,Donaghmede
2586,741,39.630297,-84.224333,Miami Township
2587,742,53.38982339999999,-6.169861599999999,Donaghmede
2588,743,53.3880249,-6.1727352,Donaghmede
2589,744,53.3850922,-6.174920499999999,Donaghmede
2590,745,53.3813165,-6.175522600000001,Donaghmede
2591,7551,53.3971595,-6.1432,Baldoyle
2592,915,41.785866,-87.603828,Chicago
2593,916,53.39782049999999,-6.131363899999999,Baldoyle
2594,917,53.3972551,-6.1331954,Baldoyle
2595,918,53.3972217,-6.136234600000002,Baldoyle
2596,919,53.3966649,-6.1391462,Baldoyle
2597,950,53.39964610000001,-6.128037600000001,Baldoyle
2598,6333,44.61124199999999,-63.473122,Eastern Passage
2599,7644,53.26764250000001,-6.134844499999999,Rochestown
2600,7645,53.2751003,-6.134684699999999,Thomastown
2601,7646,53.2790895,-6.1357257,Glenageary
2602,3091,53.2736454,-6.123876899999999,Dalkey
2603,3092,53.2721484,-6.126690399999999,Ballinclea
2604,3093,53.2703452,-6.130057999999999,Ballinclea
2605,3094,53.2691822,-6.1271856,Ballinclea
2606,3095,53.2708538,-6.1217975,Ballinclea
2607,3096,53.2704489,-6.1182765,Scalpwilliam
2608,3097,53.26993489999999,-6.115127299999999,Scalpwilliam
2609,3098,53.2678514,-6.114392500000001,Scalpwilliam
2610,4830,53.2772453,-6.114468800000001,Dalkey
2611,7652,N/A,N/A,N/A
2612,7667,53.2768275,-6.119328699999999,Dalkey
2613,3491,53.2655481,-6.229301,Sandyford
2614,3514,53.22391769999999,-6.240283199999999,Glencullen
2615,3515,53.22027259999999,-6.229036,Glencullen
2616,3516,53.22101730000001,-6.225588000000001,Glencullen
2617,3517,53.2217514,-6.2197046,Glencullen
2618,3518,53.22407860000001,-6.2202521,Newtown
2619,3519,53.228714,-6.221288100000001,Newtown
2620,3521,53.2375707,-6.222104400000001,Newtown
2621,3523,53.24498,-6.2204936,Ballyedmonduff
2622,3524,53.2498333,-6.222270299999999,Kilgobbin
2623,3525,53.2523219,-6.225209499999999,Kilgobbin
2624,3527,53.2546324,-6.231288900000001,Barnacullia
2625,3528,53.25657959999999,-6.2322877,Newtownlittle
2626,3529,53.2608063,-6.233042799999999,Newtownlittle
2627,3532,53.26479229999999,-6.240125099999999,Sandyford
2628,3533,53.26545360000001,-6.2343139,Sandyford
2629,6007,53.2697584,-6.2289853,Sandyford
2630,4982,53.2465325,-6.128779700000001,Dublin
2631,2158,53.3254546,-6.395125999999999,Clondalkin
2632,3400,53.2954008,-6.4906316,Ballynakelly
2633,3401,53.2977581,-6.493779799999999,Commons Little
2634,3402,53.29960679999999,-6.497120499999999,Cornerpark
2635,3403,53.2997761,-6.500580299999999,Cornerpark
2636,3404,53.3005643,-6.5010778,Cornerpark
2637,3405,53.30361000000001,-6.4998404,Cornerpark
2638,3406,53.30594779999999,-6.497941699999998,Cornerpark
2639,3407,53.311256,-6.490888999999999,Keeloges
2640,3408,53.3122739,-6.489547,Keeloges
2641,3409,53.3159873,-6.4800601,Milltown
2642,3410,53.3078623,-6.496065199999999,Keeloges
2643,3411,53.3182176,-6.467278599999999,Milltown
2644,3412,53.3196559,-6.4616526,Clutterland
2645,3413,53.3211743,-6.4580496,Clutterland
2646,3414,53.3200813,-6.450769799999999,Ballybane
2647,3415,53.3185414,-6.445016799999999,Ballybane
2648,3416,53.3181533,-6.441443599999999,Kilcarbery
2649,3417,53.3183423,-6.4352827,Nangor
2650,3420,53.319008,-6.420248999999999,Deansrath
2651,3421,53.3197552,-6.4149971,Bawnoges
2652,3422,53.32081759999999,-6.4117605,Bawnoges
2653,3423,53.3218033,-6.407490699999999,Bawnoges
2654,4558,53.3175782,-6.471815899999998,Milltown
2655,2621,53.28212,-6.389606300000001,Whitestown
2656,2622,53.2838091,-6.392601499999999,Whitestown
2657,2750,53.28655389999999,-6.389528700000001,Whitestown
2658,2751,53.2889146,-6.387969899999999,Whitehall
2659,2752,53.2909794,-6.3877872,Whitehall
2660,2753,53.293373,-6.395932999999999,Tallaght
2661,2754,53.29811929999999,-6.386823799999999,Cookstown
2662,2755,53.3000277,-6.3832542,Cookstown
2663,2756,53.3023403,-6.378638999999999,Dublin
2664,2764,53.30438179999999,-6.376658399999998,Dublin
2665,2765,53.30706550000001,-6.3684387,Ballymount Great
2666,2766,53.3045561,-6.3656834,Kilnamanagh
2667,2767,53.31065270000001,-6.3541201,Ballymount Little
2668,2768,53.3137864,-6.357151299999999,Ballymount Little
2669,2769,53.3149172,-6.3531155,Ballymount Little
2670,2770,53.31653410000001,-6.3458798,Robinhood
2671,2771,53.3165567,-6.3425195,Wilkinstown
2672,2772,53.31233020000001,-6.3577925,Ballymount Little
2673,2773,53.3172219,-6.3371917,Wilkinstown
2674,2774,53.31826069999999,-6.3349899,Crumlin
2675,2775,53.32277699999999,-6.341103899999999,Walkinstown
2676,2777,53.31915639999999,-6.336332199999999,Crumlin
2677,4344,53.28571039999999,-6.3724172,Tallaght
2678,7178,53.30694499999999,-6.372779999999998,Ballymount Great
2679,1155,53.2967734,-6.307126200000001,Butterfield
2680,1157,53.2987448,-6.302277199999999,Templeogue Village
2681,1158,53.3006106,-6.2990329,Templeogue Village
2682,1159,53.3023902,-6.2963408,Terenure
2683,1160,53.3043935,-6.293125,Terenure
2684,1161,53.30606309999999,-6.2904624,Terenure
2685,1162,53.30773229999999,-6.2877696,Terenure
2686,1163,53.30887329999999,-6.285863099999998,Terenure
2687,2357,53.2776927,-6.396664800000002,8 Blessington Rd
2688,2358,53.24205399999999,-6.142970000000001,Cherrywood
2689,2583,53.2551889,-6.4494289,Crooksling
2690,2584,53.2576975,-6.448124099999998,Crooksling
2691,2585,53.2646245,-6.442401599999999,Crooksling
2692,2586,53.2674669,-6.4384454,Slade
2693,2587,53.270276,-6.4346997,Corbally
2694,2588,53.27172489999999,-6.432787599999998,Corbally
2695,2589,53.27408419999999,-6.425623999999999,Co. Dublin
2696,2590,53.2751454,-6.4154936,Co. Dublin
2697,2591,53.27453870000001,-6.4107026,Gibbons
2698,2592,53.27430349999999,-6.406273199999999,Kiltalown
2699,2594,53.2882877,-6.3565249,Tallaght
2700,2595,53.288987,-6.348593200000001,Tallaght
2701,2597,53.2894497,-6.3353305,Tallaght
2702,2599,53.2934419,-6.3213291,Templeogue
2703,2600,53.29575579999999,-6.3133323,Templeogue
2704,4051,53.17120310000001,-6.532225299999999,Blessington
2705,4052,53.1738489,-6.528939800000001,Haylands
2706,4054,53.1760986,-6.5269778,Holyvalley
2707,4055,53.17990899999999,-6.5247527,Santryhill
2708,4056,53.2085713,-6.489574,Tinode
2709,4057,53.18357839999999,-6.5220383,Edmondstown
2710,4058,53.19096880000001,-6.512835000000001,Crosscoolharbour
2711,4059,53.1946441,-6.5098941,Hempstown
2712,4060,53.19742689999999,-6.5067442,Pipershall
2713,4061,53.2019655,-6.5009881,Hempstown Commons
2714,4062,53.20341769999999,-6.498542299999999,Goldenhill
2715,4063,53.2058719,-6.4950133,Goldenhill
2716,4064,53.2072089,-6.4924723,Goldenhill
2717,4065,53.21491650000001,-6.4775367,Tinode
2718,4066,53.2173986,-6.4734355,Lisheens
2719,4067,53.2198792,-6.4706218,Lisheens
2720,4068,53.22378249999999,-6.4673227,Moanaspick
2721,4069,53.23269639999999,-6.456698200000001,Brittas Big
2722,4070,53.2374745,-6.4550432,Brittas Big
2723,4071,53.24136720000001,-6.4558019,Glenaraneen
2724,4072,53.24865339999999,-6.4555695,Raheen
2725,4073,53.25060769999999,-6.4537907,Raheen
2726,4101,53.18688359999999,-6.5182286,Edmondstown
2727,4102,53.1888734,-6.515616000000001,Crosscoolharbour
2728,4133,53.2119669,-6.484468700000002,Tinode
2729,7208,53.1408292,-6.560755699999999,Russellstown
2730,7249,53.1508948,-6.555539500000001,Burgage Moyle
2731,7251,53.1678689,-6.5367275,Blessington
2732,7253,53.16359,-6.5440068,Burgage More
2733,7280,53.1327594,-6.610821099999999,Tinnycross
2734,7281,53.13034959999999,-6.599989899999999,Ballymore Eustace East
2735,7284,53.12879030000001,-6.5874434,Bishopslane
2736,7287,53.1292807,-6.5765484,Fallarees Commons
2737,7289,53.1333997,-6.614865500000001,Sousheen Common
2738,3442,53.145519,-6.125280999999999,Ballydonagh
2739,4237,53.1212652,-6.110109100000001,Killickabawn
2740,4238,53.2042872,-6.1009793,Bray
2741,4239,53.2042872,-6.1009793,Bray
2742,4240,53.1294923,-6.103741399999999,Drummin West
2743,4241,53.1307851,-6.1004841,Stilebawn
2744,4242,53.1326173,-6.0932993,Delgany
2745,4243,53.132557,-6.089883599999999,Delgany
2746,4244,53.1330288,-6.0811001,Delgany
2747,4292,53.14494080000001,-6.069289100000001,Rathdown Lower
2748,4293,53.1446162,-6.075099600000001,Rathdown Lower
2749,4294,53.14638519999999,-6.077999499999998,Rathdown Lower
2750,4657,53.0798202,-6.101251299999999,Killadreenan
2751,4658,53.08885060000001,-6.110217,Kilmacullagh
2752,4659,53.2042872,-6.1009793,Bray
2753,4660,53.2042872,-6.1009793,Bray
2754,4661,53.2042872,-6.1009793,Bray
2755,7279,53.2042872,-6.1009793,Bray
2756,7461,53.1289234,-6.0628019,Ballynerrin
2757,7462,53.12878489999999,-6.0624992,Ballynerrin
2758,2404,53.3049717,-6.316090099999999,Dublin
2759,2405,53.3034026,-6.311275299999999,Dublin
2760,2406,53.3019897,-6.3048192,Templeogue Village
2761,2408,53.3039909,-6.299548199999999,Templeogue Village
2762,2409,53.3053912,-6.300047800000001,Dublin
2763,2410,53.3068544,-6.3011751,Dublin
2764,2411,53.3091732,-6.302433600000001,Dublin
2765,2412,53.3109352,-6.301823499999999,Dublin
2766,2438,53.3124895,-6.299255400000001,Kimmage
2767,2439,53.31354589999999,-6.2976976,Kimmage
2768,2440,53.31640089999999,-6.294326899999999,Kimmage
2769,2441,53.3190612,-6.2911737,Kimmage
2770,2442,53.3204524,-6.286029499999999,Harold's Cross
2771,2443,53.3218922,-6.283645000000001,Terenure
2772,2444,53.3242977,-6.2796753,Harold's Cross
2773,2571,53.2806118,-6.384143400000001,Whitestown
2774,2634,53.33289130000001,-6.2753805,Dublin 8
2775,2635,53.33425080000001,-6.2749202,Dublin 8
2776,2636,53.3365804,-6.2731743,The Liberties
2777,5161,53.270891,-6.3719007,Kiltipper
2778,5162,53.2762464,-6.373766499999999,Oldbawn
2779,3368,53.344559,-6.449581999999999,Esker South
2780,4413,53.3458582,-6.293932199999999,Saint James' (part of Phoenix Park)
2781,4561,53.3417655,-6.423732299999998,Balgaddy
2782,4623,53.34045579999999,-6.4306705,Balgaddy
2783,4629,53.3434891,-6.422211900000001,Balgaddy
2784,4630,53.34465689999999,-6.418774499999999,Balgaddy
2785,4631,53.3466168,-6.422745799999999,Ballyowen
2786,4632,53.3475857,-6.4247943,Ballyowen
2787,4633,53.35498020000001,-6.4218776,Ballydowd
2788,5164,53.3503767,-6.423114199999999,Ballyowen
2789,6290,53.33620089999999,-6.4685051,Finnstown
2790,7119,53.3378133,-6.459707699999998,Finnstown
2791,7120,53.33755689999999,-6.4635161,Finnstown
2792,7127,53.33820699999999,-6.456795,Finnstown
2793,7137,53.3406484,-6.443603,Esker South
2794,7139,53.33927449999999,-6.4372946,Esker South
2795,7143,53.3393728,-6.453161799999998,Finnstown
2796,3718,53.4802178,-6.1634714,Donabate
2797,3719,53.4819119,-6.177260799999999,Newbridge Demesne
2798,3720,53.485737,-6.151343,Ballalease West
2799,3721,53.48716779999999,-6.1484779,Ballalease West
2800,3722,53.2735642,-6.1476694,Rochestown
2801,3723,N/A,N/A,N/A
2802,3724,53.4928736,-6.128756200000001,Portraine Demesne
2803,3725,53.49338419999999,-6.1234886,Co. Dublin
2804,3726,N/A,N/A,N/A
2805,3728,53.49602429999999,-6.1139966,Co. Dublin
2806,3729,53.4973938,-6.114847799999999,Co. Dublin
2807,3730,53.4992793,-6.1164969,Co. Dublin
2808,5069,53.322858,-6.4083972,Bawnoges
2809,7039,53.4935223,-6.110007800000002,Quay
2810,5062,N/A,N/A,N/A
2811,686,53.3738558,-6.094344400000001,Sutton South
2812,688,53.37291279999999,-6.0977682,Sutton South
2813,689,53.3748993,-6.0994683,Sutton South
2814,690,53.3764937,-6.101381299999999,Sutton North
2815,691,53.381424,-6.1022443,Howth Demesne
2816,692,53.38398129999999,-6.100808300000001,Howth Demesne
2817,695,53.3828809,-6.0989023,Howth Demesne
2818,696,51.57437100000001,-0.413677,Ruislip HA4 8QH
2819,697,53.3779163,-6.0908261,Sutton North
2820,698,53.3750439,-6.0899475,Sutton North
2821,699,53.3721483,-6.088123299999999,Sutton South
2822,700,53.36920339999999,-6.08343,Sutton South
2823,701,53.36697699999999,-6.079111699999999,Censure
2824,702,53.36649329999999,-6.077466599999999,Censure
2825,703,53.26954139999999,-6.113291299999998,Scalpwilliam
2826,704,53.3666722,-6.066387100000001,Howth
2827,705,N/A,N/A,N/A
2828,706,53.3665889,-6.060045299999999,Howth
2829,6107,53.38731409999999,-6.412027299999998,Clonsilla
2830,6109,53.3891469,-6.421513599999999,Clonsilla
2831,6110,53.39069959999999,-6.430056099999999,Clonsilla
2832,7475,53.3954655,-6.395208099999999,Coolmine
2833,1850,53.3977476,-6.3991674,Coolmine
2834,1858,53.3908816,-6.4106565,Dublin
2835,1859,53.3891469,-6.421513599999999,Clonsilla
2836,1860,53.39330469999999,-6.418756999999999,Hartstown
2837,1861,53.3967496,-6.416663300000001,Blakestown
2838,1862,53.398616,-6.415075199999999,Blakestown
2839,1863,53.4006153,-6.4133466,Blakestown
2840,1864,53.401816,-6.410369299999999,Blakestown
2841,1865,53.4010446,-6.406442800000001,Blakestown
2842,1866,53.3998997,-6.4028162,Blakestown
2843,1867,53.39580789999999,-6.399961999999999,Coolmine
2844,1898,53.3875981,-6.4097565,Coolmine
2845,1906,53.3612008,-6.297075499999999,Cabra West
2846,1907,53.3599049,-6.2938218,Cabra West
2847,1908,53.358692,-6.291256,Cabra East
2848,1909,53.35691199999999,-6.2883567,Dublin
2849,4489,53.3941627,-6.399253499999999,Coolmine
2850,4492,53.3949984,-6.4181268,Hartstown
2851,6111,53.3908224,-6.429799999999999,Clonsilla
2852,6112,53.3892514,-6.421326199999999,Clonsilla
2853,6113,53.3875465,-6.4122253,Clonsilla
2854,7017,53.40187629999999,-6.4353471,Castaheany
2855,7018,53.3988068,-6.431564900000001,Castaheany
2856,7021,53.39405499999999,-6.4310931,Castaheany
2857,7030,53.3958993,-6.4291757,Castaheany
2858,7048,53.3930116,-6.442694200000001,Hansfield
2859,7158,53.39191959999999,-6.438223299999999,Hansfield
2860,7159,53.3965983,-6.4427436,Hansfield
2861,7388,53.39796250000001,-6.442361699999999,Hansfield
2862,1150,53.28187670000001,-6.3183181,Schollarstown
2863,1151,53.2825296,-6.3149031,Ballyroan
2864,1152,53.2835692,-6.3134224,Ballyroan
2865,1153,53.2871756,-6.311030499999999,Ballyroan
2866,1154,53.2889923,-6.3111088,Ballyroan
2867,299,53.34823540000001,-6.256156900000001,North City
2868,4886,53.27685609999999,-6.329727799999999,St. Colmcille's Way
2869,4887,53.2794729,-6.318037599999999,Schollarstown
2870,6079,53.399408,-6.1636302,Donaghmede
2871,6282,53.27163609999999,-6.328960800000001,Ballycullen
2872,6315,53.4014745,-6.1624132,Donaghmede
2873,6316,53.4029154,-6.157342700000001,Donaghmede
2874,6317,53.40284219999999,-6.1514502,Donaghmede
2875,6326,53.275917,-6.331103,Ballycullen
2876,6335,53.2753769,-6.331368700000001,Ballycullen
2877,7236,53.4028471,-6.1546685,Donaghmede
2878,7245,53.4026466,-6.1521655,Donaghmede
2879,7516,53.40207590000001,-6.171727,Donaghmede
2880,946,53.2932523,-6.310066300000001,Butterfield
2881,1842,53.3849568,-6.3713109,Blanchardstown
2882,7374,53.3839699,-6.365263300000001,Blanchardstown
2883,4620,53.3472349,-6.450955699999999,Lucan
2884,4624,53.3479126,-6.4366632,Glebe
2885,4625,53.3454492,-6.431867,Esker South
2886,4626,N/A,N/A,N/A
2887,4627,53.3492021,-6.439525999999999,Glebe
2888,4628,53.3433597,-6.432173999999999,Esker South
2889,7563,53.34557179999999,-6.451391399999999,Finnstown
2890,221,53.3896937,-6.246916100000001,Whitehall
2891,222,53.3899364,-6.249300699999999,Whitehall
2892,223,53.3910623,-6.251919200000001,Whitehall
2893,224,53.3907967,-6.254195800000001,Whitehall
2894,225,53.3906685,-6.2574437,Whitehall
2895,1375,53.3396219,-6.312111199999999,Inchicore
2896,1376,53.33950789999999,-6.308752699999999,Kilmainham
2897,1377,53.3391634,-6.304741699999999,Saint James' (part of Phoenix Park)
2898,1378,53.3388279,-6.301376099999999,Saint James' (part of Phoenix Park)
2899,1379,53.3373397,-6.299122700000001,Saint James' (part of Phoenix Park)
2900,6185,53.29670369999999,-6.470263699999999,Co. Dublin
2901,6186,53.2930614,-6.4721939,Greenoge
2902,6216,53.2940848,-6.4819532,Greenoge
2903,1097,53.3030618,-6.322152200000001,Templeogue
2904,1099,53.30127239999999,-6.323377600000001,Templeogue
2905,1386,53.3295526,-6.2844485,Harold's Cross
2906,1387,53.3280405,-6.2868062,Harold's Cross
2907,1388,53.32677330000001,-6.2911958,Harold's Cross
2908,1389,53.3259359,-6.295492899999998,Harold's Cross
2909,1396,53.3249003,-6.3149601,Drimnagh
2910,1438,53.336383,-6.279414099999999,Saint Catherine's
2911,1439,53.3340584,-6.2827661,Saint Catherine's
2912,1440,53.3319901,-6.283314700000001,Saint Catherine's
2913,1441,53.3248749,-6.303026300000001,Kimmage
2914,1442,53.3251669,-6.307128199999999,Kimmage
2915,2317,53.3233994,-6.3188377,Drimnagh
2916,2318,53.3219672,-6.318825500000001,Drimnagh
2917,2319,53.3195487,-6.3151655,Kimmage
2918,2320,53.31588720000001,-6.317011300000001,Dublin
2919,2321,53.3134048,-6.320080599999999,Roebuck
2920,2322,53.3102375,-6.321105399999999,Roebuck
2921,3355,53.3255181,-6.297701099999999,Kimmage
2922,3356,53.3248484,-6.3007295,Kimmage
2923,4854,53.3381491,-6.2791028,Saint Catherine's
2924,4855,53.3346018,-6.279305600000001,Saint Catherine's
2925,4861,53.2966393,-6.321158700000001,Templeogue
2926,4862,53.29920509999999,-6.3195427,Templeogue
2927,5025,53.33979249999999,-6.277572000000002,The Liberties
2928,6132,53.2956362,-6.3233284,Templeogue
2929,6163,53.3095401,-6.3207276,Roebuck
2930,7414,53.3251591,-6.3110167,Drimnagh
2931,2124,53.34694469999999,-6.397898100000001,Rowlagh
2932,2125,53.2948872,-6.1349027,Dún Laoghaire
2933,2126,53.3439585,-6.398359900000001,Rowlagh
2934,2127,53.3415651,-6.399013399999999,Collinstown
2935,2128,53.3519985,-6.3557181,Chapelizod
2936,2129,53.3357284,-6.4003049,Raheen
2937,2130,53.3297237,-6.3975719,Ballymanaggin
2938,2173,53.3185599,-6.392166499999999,Bushelloaf
2939,2174,53.3164039,-6.3912322,Bushelloaf
2940,2206,53.344154,-6.375507499999999,Cherry Orchard
2941,2345,53.2936265,-6.368968199999999,Tallaght
2942,2619,53.3024534,-6.376861099999998,Dublin
2943,2620,N/A,N/A,N/A
2944,2668,53.3429677,-6.363241400000001,Cherry Orchard
2945,2672,53.343357,-6.367774000000001,Cherry Orchard
2946,2673,53.332351,-6.2112277,Dublin
2947,2675,53.3477716,-6.395487099999999,Irishtown
2948,2763,53.30880939999999,-6.386290000000001,Mooreenaruggan
2949,3425,53.31388250000001,-6.391950599999999,Brideswell Commons
2950,4341,53.2866873,-6.3751085,Tallaght
2951,4795,53.352418,-6.395549000000001,Irishtown
2952,4798,53.3455672,-6.380917300000001,Ballyfermot Upper
2953,5006,53.3462062,-6.351708899999999,Chapelizod
2954,5007,53.34419,-6.349660899999999,Chapelizod
2955,1073,53.4506925,-6.187045099999999,Yellow Walls
2956,3583,53.4493577,-6.163092599999998,Malahide Demesne
2957,3584,53.4498545,-6.1598733,Malahide
2958,3585,53.4510581,-6.151088100000001,Malahide
2959,3586,N/A,N/A,N/A
2960,3608,53.43108580000001,-6.134286400000001,Carrickhill
2961,3609,53.4274082,-6.129601800000001,Burrow
2962,3641,53.452719,-6.183588100000001,Yellow Walls
2963,3642,N/A,N/A,N/A
2964,3643,N/A,N/A,N/A
2965,4381,53.3916939,-6.1161922,Burrow
2966,951,53.395846,-6.124521599999999,Burrow
2967,952,53.39404090000001,-6.121796300000001,Burrow
2968,953,53.39319690000001,-6.119944400000001,Burrow
2969,2274,53.3501863,-6.2036311,North Dock
2970,2280,53.3523117,-6.2370562,North Dock
2971,2281,53.3536641,-6.23673,North Dock
2972,2282,53.3548412,-6.2385293,North Dock
2973,2283,53.3583262,-6.2359366,North Dock
2974,2720,53.3520557,-6.233116000000001,North Dock
